[EXITO] Bandera: Paquete llegó a destino. Paquete: 221484601, Destino: OYSN, Tiempo restante: 213 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 90820402, Destino: LKPR, Tiempo restante: 1662 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 90820403, Destino: LKPR, Tiempo restante: 621 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 214044001, Destino: OSDI, Tiempo restante: 2010 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 214044002, Destino: OSDI, Tiempo restante: 1234 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 214044003, Destino: OSDI, Tiempo restante: 1107 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 214044004, Destino: OSDI, Tiempo restante: 2010 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 214044005, Destino: OSDI, Tiempo restante: 1107 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 214044006, Destino: OSDI, Tiempo restante: 1234 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 214044007, Destino: OSDI, Tiempo restante: 570 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 214044008, Destino: OSDI, Tiempo restante: 570 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 90820701, Destino: LKPR, Tiempo restante: 655 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 90820702, Destino: LKPR, Tiempo restante: 1696 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 90820703, Destino: LKPR, Tiempo restante: 655 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 317355101, Destino: SGAS, Tiempo restante: 43 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 317355102, Destino: SGAS, Tiempo restante: 992 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 335721701, Destino: SUAA, Tiempo restante: 825 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 335721702, Destino: SUAA, Tiempo restante: 709 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 335721201, Destino: SUAA, Tiempo restante: 788 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 335721202, Destino: SUAA, Tiempo restante: 788 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 335721501, Destino: SUAA, Tiempo restante: 696 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 335721502, Destino: SUAA, Tiempo restante: 812 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 161602101, Destino: OJAI, Tiempo restante: 2302 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 161602102, Destino: OJAI, Tiempo restante: 1948 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 60141001, Destino: LATI, Tiempo restante: 543 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 60141002, Destino: LATI, Tiempo restante: 1252 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 60141003, Destino: LATI, Tiempo restante: 1252 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 60141004, Destino: LATI, Tiempo restante: 183 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822201, Destino: LOWW, Tiempo restante: 114 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822202, Destino: LOWW, Tiempo restante: 357 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822203, Destino: LOWW, Tiempo restante: 1797 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822204, Destino: LOWW, Tiempo restante: 888 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822205, Destino: LOWW, Tiempo restante: 1797 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 335721401, Destino: SUAA, Tiempo restante: 686 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 335721402, Destino: SUAA, Tiempo restante: 686 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822101, Destino: LOWW, Tiempo restante: 1240 min
[DETENIDO] Bandera: Paquete no llegó a destino. Paquete: 128822102, Destino esperado: LOWW, Último destino: LATI, Tiempo restante: 2012 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822102, Destino: LOWW, Tiempo restante: 1279 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822103, Destino: LOWW, Tiempo restante: 104 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822104, Destino: LOWW, Tiempo restante: 878 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822105, Destino: LOWW, Tiempo restante: 2318 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 88401701, Destino: LDZA, Tiempo restante: 602 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822401, Destino: LOWW, Tiempo restante: 1285 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822402, Destino: LOWW, Tiempo restante: 149 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822403, Destino: LOWW, Tiempo restante: 2363 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822404, Destino: LOWW, Tiempo restante: 1832 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822405, Destino: LOWW, Tiempo restante: 2363 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822301, Destino: LOWW, Tiempo restante: 909 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822302, Destino: LOWW, Tiempo restante: 1271 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822303, Destino: LOWW, Tiempo restante: 1271 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822304, Destino: LOWW, Tiempo restante: 909 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822305, Destino: LOWW, Tiempo restante: 909 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822601, Destino: LOWW, Tiempo restante: 1855 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822602, Destino: LOWW, Tiempo restante: 1308 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822603, Destino: LOWW, Tiempo restante: 946 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822604, Destino: LOWW, Tiempo restante: 415 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822605, Destino: LOWW, Tiempo restante: 2386 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 407553801, Destino: VIDP, Tiempo restante: 867 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 407553802, Destino: VIDP, Tiempo restante: 138 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 407553803, Destino: VIDP, Tiempo restante: 138 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822501, Destino: LOWW, Tiempo restante: 1599 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822502, Destino: LOWW, Tiempo restante: 402 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822503, Destino: LOWW, Tiempo restante: 1295 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822504, Destino: LOWW, Tiempo restante: 1599 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822505, Destino: LOWW, Tiempo restante: 159 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 407553701, Destino: VIDP, Tiempo restante: 131 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 407553702, Destino: VIDP, Tiempo restante: 551 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 407553703, Destino: VIDP, Tiempo restante: 551 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 407553601, Destino: VIDP, Tiempo restante: 109 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 407553602, Destino: VIDP, Tiempo restante: 838 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 407553603, Destino: VIDP, Tiempo restante: 838 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822701, Destino: LOWW, Tiempo restante: 194 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822702, Destino: LOWW, Tiempo restante: 2408 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822703, Destino: LOWW, Tiempo restante: 2408 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822704, Destino: LOWW, Tiempo restante: 968 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822705, Destino: LOWW, Tiempo restante: 1877 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 407553501, Destino: VIDP, Tiempo restante: 822 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 407553502, Destino: VIDP, Tiempo restante: 822 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 407553503, Destino: VIDP, Tiempo restante: 822 min
[DETENIDO] Bandera: Paquete no llegó a destino. Paquete: 214044301, Destino esperado: OSDI, Último destino: OERK, Tiempo restante: 2148 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 214044301, Destino: OSDI, Tiempo restante: 1205 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 214044302, Destino: OSDI, Tiempo restante: 627 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 214044303, Destino: OSDI, Tiempo restante: 1164 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 214044304, Destino: OSDI, Tiempo restante: 1164 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 214044305, Destino: OSDI, Tiempo restante: 1164 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 214044306, Destino: OSDI, Tiempo restante: 2067 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 214044307, Destino: OSDI, Tiempo restante: 1164 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822901, Destino: LOWW, Tiempo restante: 1906 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822902, Destino: LOWW, Tiempo restante: 1359 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822903, Destino: LOWW, Tiempo restante: 2437 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822904, Destino: LOWW, Tiempo restante: 2437 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128822905, Destino: LOWW, Tiempo restante: 1359 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 302355201, Destino: SGAS, Tiempo restante: 582 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 302355202, Destino: SGAS, Tiempo restante: 1125 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 335720801, Destino: SUAA, Tiempo restante: 651 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 335720802, Destino: SUAA, Tiempo restante: 767 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 335720001, Destino: SUAA, Tiempo restante: 709 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 335720002, Destino: SUAA, Tiempo restante: 709 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 256119901, Destino: SBBR, Tiempo restante: 179 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 335720101, Destino: SUAA, Tiempo restante: 595 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 335720102, Destino: SUAA, Tiempo restante: 711 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128821801, Destino: LOWW, Tiempo restante: 299 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128821802, Destino: LOWW, Tiempo restante: 1192 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128821803, Destino: LOWW, Tiempo restante: 299 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128821804, Destino: LOWW, Tiempo restante: 830 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 128821805, Destino: LOWW, Tiempo restante: 830 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 161318801, Destino: OERK, Tiempo restante: 932 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 161318701, Destino: OERK, Tiempo restante: 757 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 230550601, Destino: OYSN, Tiempo restante: 2336 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 161318901, Destino: OERK, Tiempo restante: 772 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 230550901, Destino: OYSN, Tiempo restante: 1868 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 146319501, Destino: OERK, Tiempo restante: 1266 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 58160001, Destino: EKCH, Tiempo restante: 1750 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 58160002, Destino: EKCH, Tiempo restante: 1750 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 58160003, Destino: EKCH, Tiempo restante: 417 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 137310001, Destino: OERK, Tiempo restante: 1438 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 146319301, Destino: OERK, Tiempo restante: 379 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 58160201, Destino: EKCH, Tiempo restante: 441 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 58160202, Destino: EKCH, Tiempo restante: 1219 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 58160203, Destino: EKCH, Tiempo restante: 1089 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 146319201, Destino: OERK, Tiempo restante: 1314 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 146319901, Destino: OERK, Tiempo restante: 406 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 146319801, Destino: OERK, Tiempo restante: 2127 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 88400001, Destino: LDZA, Tiempo restante: 520 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 230550101, Destino: OYSN, Tiempo restante: 2311 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 230550201, Destino: OYSN, Tiempo restante: 1839 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 161319001, Destino: OERK, Tiempo restante: 771 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 161319401, Destino: OERK, Tiempo restante: 950 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 378764901, Destino: UMMS, Tiempo restante: 413 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 378764902, Destino: UMMS, Tiempo restante: 413 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 378764903, Destino: UMMS, Tiempo restante: 811 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 378764904, Destino: UMMS, Tiempo restante: 413 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 60140901, Destino: LATI, Tiempo restante: 1245 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 60140902, Destino: LATI, Tiempo restante: 740 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 60140903, Destino: LATI, Tiempo restante: 176 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 60140904, Destino: LATI, Tiempo restante: 176 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 43160401, Destino: EKCH, Tiempo restante: 754 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 43160402, Destino: EKCH, Tiempo restante: 1179 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 43160403, Destino: EKCH, Tiempo restante: 1179 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 60140801, Destino: LATI, Tiempo restante: 663 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 60140802, Destino: LATI, Tiempo restante: 99 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 60140803, Destino: LATI, Tiempo restante: 1168 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 60140804, Destino: LATI, Tiempo restante: 99 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 90821201, Destino: LKPR, Tiempo restante: 28 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 90821202, Destino: LKPR, Tiempo restante: 28 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 90821203, Destino: LKPR, Tiempo restante: 1754 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 146318301, Destino: OERK, Tiempo restante: 1278 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 90821301, Destino: LKPR, Tiempo restante: 321 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 90821302, Destino: LKPR, Tiempo restante: 968 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 90821303, Destino: LKPR, Tiempo restante: 35 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 43160501, Destino: EKCH, Tiempo restante: 1190 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 43160502, Destino: EKCH, Tiempo restante: 765 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 43160503, Destino: EKCH, Tiempo restante: 765 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 392553301, Destino: VIDP, Tiempo restante: 2096 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 392553302, Destino: VIDP, Tiempo restante: 1083 min
[DETENIDO] Bandera: Paquete no llegó a destino. Paquete: 392553303, Destino esperado: VIDP, Último destino: OMDB, Tiempo restante: 2047 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 392553303, Destino: VIDP, Tiempo restante: 36 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 88401101, Destino: LDZA, Tiempo restante: 190 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 392553401, Destino: VIDP, Tiempo restante: 241 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 392553402, Destino: VIDP, Tiempo restante: 2113 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 392553403, Destino: VIDP, Tiempo restante: 241 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 90821001, Destino: LKPR, Tiempo restante: 1439 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 90821002, Destino: LKPR, Tiempo restante: 285 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 90821003, Destino: LKPR, Tiempo restante: 932 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 393764701, Destino: UMMS, Tiempo restante: 334 min
[DETENIDO] Bandera: Paquete no llegó a destino. Paquete: 393764702, Destino esperado: UMMS, Último destino: EKCH, Tiempo restante: 223 min
[DETENIDO] Bandera: Paquete no llegó a destino. Paquete: 393764702, Destino esperado: UMMS, Último destino: EDDI, Tiempo restante: 55 min
[DETENIDO] Bandera: Sin vuelos disponibles o sin tiempo suficiente. Paquete: 393764702, Origen: UBBB, Destino: UMMS, Tiempo restante: 55 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 393764703, Destino: UMMS, Tiempo restante: 1404 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 393764704, Destino: UMMS, Tiempo restante: 1774 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 393764801, Destino: UMMS, Tiempo restante: 2551 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 393764802, Destino: UMMS, Tiempo restante: 1111 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 393764803, Destino: UMMS, Tiempo restante: 1421 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 393764804, Destino: UMMS, Tiempo restante: 2070 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 230551401, Destino: OYSN, Tiempo restante: 1583 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 393764601, Destino: UMMS, Tiempo restante: 600 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 393764602, Destino: UMMS, Tiempo restante: 1391 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 393764603, Destino: UMMS, Tiempo restante: 1081 min
